date_time,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir
2018-08-13 09:40:00,-0.65,-0.64,0.10,0.92,65.26,-0.60,-0.47,0.11,0.77,85.22,-0.05,-0.17,-0.01,0.15,-257.54
2018-08-13 09:45:00,-0.09,-0.44,-0.10,0.46,319.29,-0.12,-0.30,0.02,0.32,349.77,0.03,-0.14,-0.12,0.14,14.52
2018-08-13 09:50:00,0.05,-0.06,0.02,0.09,157.99,0.03,0.05,0.06,0.09,170.97,0.02,-0.11,-0.04,-0.00,154.53
2018-08-13 09:55:00,-0.65,-1.03,-0.25,1.24,24.53,-0.74,-0.62,0.03,0.97,80.39,0.09,-0.41,-0.28,0.28,-293.62
2018-08-13 10:00:00,-0.96,-0.50,0.07,1.08,119.29,-0.91,-0.29,0.12,0.96,150.63,-0.05,-0.21,-0.05,0.12,-225.67
2018-08-13 10:05:00,-0.79,-0.56,-0.01,0.97,94.78,-0.79,-0.29,0.09,0.85,141.52,-0.00,-0.27,-0.10,0.12,-247.52
2018-08-13 10:10:00,-0.59,-1.23,-0.11,1.37,3.22,-0.57,-0.99,-0.02,1.14,16.40,-0.02,-0.24,-0.10,0.22,-298.41
2018-08-13 10:15:00,-0.62,-0.45,-0.04,0.76,93.22,-0.64,-0.23,0.07,0.69,143.07,0.02,-0.21,-0.11,0.08,-247.70
2018-08-13 10:20:00,-0.47,-0.53,-0.02,0.71,53.86,-0.60,-0.25,0.11,0.66,133.91,0.13,-0.28,-0.14,0.05,-291.44
2018-08-13 10:25:00,-0.17,-0.42,-0.02,0.45,353.09,-0.24,-0.23,0.06,0.34,64.91,0.06,-0.18,-0.09,0.12,23.15
2018-08-13 10:30:00,-0.88,-1.26,-0.05,1.54,32.52,-0.92,-1.02,0.04,1.37,54.79,0.04,-0.25,-0.09,0.17,-280.45
2018-08-13 10:35:00,-0.66,-0.78,-0.22,1.04,49.02,-0.67,-0.49,0.02,0.83,93.10,0.02,-0.29,-0.24,0.21,-275.48
2018-08-13 10:40:00,-0.28,-0.75,-0.08,0.80,346.26,-0.32,-0.55,0.02,0.64,17.77,0.04,-0.20,-0.10,0.16,38.58
2018-08-13 10:45:00,-0.59,-1.15,-0.14,1.30,7.62,-0.64,-0.92,0.02,1.12,31.88,0.05,-0.22,-0.16,0.17,-303.70
2018-08-13 10:50:00,-0.59,-0.91,-0.08,1.09,26.84,-0.68,-0.66,0.07,0.95,66.69,0.09,-0.24,-0.15,0.13,-290.74
2018-08-13 10:55:00,-0.93,-1.22,-0.05,1.53,40.08,-0.98,-0.97,0.06,1.38,65.03,0.06,-0.24,-0.11,0.15,-277.75
2018-08-13 11:00:00,-1.04,-0.92,0.10,1.39,75.58,-0.92,-0.75,0.08,1.19,82.43,-0.12,-0.17,0.02,0.20,-247.12
2018-08-13 11:05:00,-0.66,-0.83,0.04,1.06,44.12,-0.66,-0.64,0.09,0.93,66.45,-0.00,-0.19,-0.05,0.14,-265.97
2018-08-13 11:10:00,-0.64,-0.74,0.11,0.99,50.13,-0.66,-0.59,0.10,0.89,74.07,0.02,-0.15,0.01,0.10,-271.89
2018-08-13 11:15:00,-0.31,-0.59,-0.02,0.67,9.19,-0.46,-0.36,0.06,0.59,84.00,0.15,-0.23,-0.08,0.08,-329.66
2018-08-13 11:20:00,-0.55,-1.38,-0.23,1.50,351.38,-0.66,-1.02,0.01,1.21,25.91,0.10,-0.36,-0.24,0.30,46.19
2018-08-13 11:25:00,-0.71,-0.82,-0.09,1.09,51.32,-0.82,-0.54,0.08,0.99,100.00,0.11,-0.28,-0.16,0.10,-281.45
2018-08-13 11:30:00,-0.61,-1.39,0.01,1.52,357.28,-0.63,-1.24,-0.00,1.39,7.77,0.02,-0.15,0.01,0.13,57.08
2018-08-13 11:35:00,-0.38,-1.17,-0.11,1.23,339.48,-0.39,-0.95,-0.02,1.03,353.43,0.01,-0.22,-0.09,0.20,44.92
2018-08-13 11:40:00,-0.58,-1.42,-0.09,1.54,352.44,-0.65,-1.18,0.02,1.35,13.78,0.07,-0.24,-0.11,0.19,51.97
2018-08-13 11:45:00,-0.18,-0.34,-0.08,0.40,11.92,-0.37,-0.15,0.08,0.40,137.55,0.18,-0.19,-0.17,-0.01,-323.78
2018-08-13 11:50:00,-0.60,-0.98,-0.04,1.15,22.59,-0.72,-0.78,0.06,1.06,57.59,0.12,-0.20,-0.11,0.09,-295.16
2018-08-13 11:55:00,-0.59,-1.19,0.01,1.33,5.29,-0.70,-0.97,0.04,1.20,34.90,0.11,-0.22,-0.04,0.13,-308.28
2018-08-13 12:00:00,0.09,0.28,0.03,0.30,129.86,-0.12,0.38,0.09,0.41,21.19,0.21,-0.10,-0.06,-0.12,55.06
2018-08-13 12:05:00,-0.15,-0.36,-0.02,0.39,352.33,-0.25,-0.23,0.05,0.34,69.01,0.10,-0.13,-0.06,0.05,36.31
2018-08-13 12:10:00,-0.69,-1.40,-0.02,1.56,5.38,-0.78,-1.16,0.02,1.40,29.52,0.09,-0.24,-0.04,0.16,-300.81
2018-08-13 12:15:00,-1.09,-1.39,-0.13,1.77,42.14,-1.17,-1.13,0.03,1.63,67.02,0.08,-0.26,-0.16,0.15,-274.59
2018-08-13 12:20:00,-0.65,-0.73,-0.12,0.98,53.74,-0.76,-0.50,0.06,0.91,100.92,0.11,-0.23,-0.18,0.07,-276.46
2018-08-13 12:25:00,-0.42,-0.97,-0.19,1.07,356.89,-0.57,-0.66,0.02,0.87,49.98,0.14,-0.30,-0.21,0.20,44.67
2018-08-13 12:30:00,-0.52,-0.39,-0.17,0.68,89.29,-0.69,-0.13,0.11,0.71,171.14,0.16,-0.26,-0.29,-0.03,-256.16
2018-08-13 12:35:00,-0.59,-0.71,-0.05,0.92,48.34,-0.67,-0.49,0.07,0.84,92.40,0.08,-0.22,-0.12,0.09,-278.83
2018-08-13 12:40:00,-0.51,-1.21,-0.15,1.32,354.07,-0.61,-0.93,-0.01,1.11,27.09,0.10,-0.28,-0.14,0.21,48.32
2018-08-13 12:45:00,-0.44,-0.78,0.03,0.89,15.06,-0.53,-0.59,0.05,0.80,53.66,0.09,-0.18,-0.01,0.10,-306.95
2018-08-13 12:50:00,-0.27,-0.50,0.03,0.56,12.16,-0.31,-0.28,0.05,0.42,72.44,0.04,-0.21,-0.02,0.14,-317.88
2018-08-13 12:55:00,-0.49,-1.11,0.01,1.21,357.47,-0.57,-0.97,-0.01,1.12,18.04,0.08,-0.14,0.02,0.09,48.02
2018-08-13 13:00:00,-1.39,-1.18,0.03,1.83,78.59,-1.38,-0.96,0.08,1.68,96.31,-0.01,-0.23,-0.05,0.14,-246.61
2018-08-13 13:05:00,-0.69,-1.67,-0.07,1.81,352.80,-0.76,-1.49,-0.08,1.67,7.41,0.07,-0.18,0.02,0.14,55.94
2018-08-13 13:10:00,-0.89,-1.06,0.09,1.39,47.80,-0.83,-0.97,-0.01,1.28,49.57,-0.06,-0.09,0.11,0.11,-266.26
2018-08-13 13:15:00,-0.66,-1.45,-0.09,1.60,359.57,-0.72,-1.24,-0.03,1.44,17.31,0.06,-0.21,-0.06,0.16,59.81
2018-08-13 13:20:00,-0.44,-1.35,0.02,1.42,339.94,-0.48,-1.23,-0.06,1.32,349.97,0.04,-0.12,0.09,0.10,45.02
2018-08-13 13:25:00,-0.63,-1.43,-0.26,1.58,357.31,-0.70,-1.14,-0.10,1.34,22.42,0.08,-0.29,-0.17,0.24,53.85
2018-08-13 13:30:00,-0.75,-1.43,-0.06,1.62,9.78,-0.74,-1.29,-0.09,1.48,16.30,-0.02,-0.14,0.03,0.13,-293.54
2018-08-13 13:35:00,-0.50,-0.96,-0.06,1.08,8.81,-0.47,-0.84,-0.05,0.96,14.31,-0.03,-0.12,-0.01,0.12,-294.86
2018-08-13 13:40:00,-0.81,-2.03,-0.16,2.19,351.19,-0.92,-1.81,-0.16,2.04,7.34,0.11,-0.22,-0.01,0.16,53.18
2018-08-13 13:45:00,-1.30,-1.21,0.06,1.78,70.33,-1.20,-1.05,-0.00,1.60,76.04,-0.10,-0.16,0.07,0.18,-249.71
2018-08-13 13:50:00,-1.29,-1.53,-0.03,2.01,48.87,-1.26,-1.36,-0.03,1.85,57.43,-0.03,-0.17,-0.00,0.15,-264.48
2018-08-13 13:55:00,-0.59,-1.62,0.10,1.72,345.57,-0.62,-1.55,-0.10,1.67,351.28,0.03,-0.07,0.19,0.05,50.43
2018-08-13 14:00:00,-0.66,-1.12,-0.16,1.31,18.32,-0.74,-0.93,-0.06,1.19,44.69,0.09,-0.20,-0.11,0.12,-293.19
2018-08-13 14:05:00,-0.56,-1.64,-0.11,1.73,342.08,-0.71,-1.41,-0.08,1.58,6.72,0.15,-0.23,-0.03,0.16,42.62
2018-08-13 14:10:00,-1.48,-1.62,-0.14,2.19,56.16,-1.48,-1.37,-0.05,2.02,71.14,0.00,-0.25,-0.09,0.18,-260.45
2018-08-13 14:15:00,-0.82,-1.43,-0.07,1.65,16.14,-0.82,-1.29,-0.11,1.53,24.75,0.00,-0.14,0.03,0.12,-291.36
2018-08-13 14:20:00,-0.73,-1.61,-0.02,1.77,359.74,-0.77,-1.45,-0.07,1.64,10.85,0.04,-0.16,0.05,0.13,59.29
2018-08-13 14:25:00,-0.59,-1.09,-0.11,1.24,12.31,-0.60,-0.92,-0.05,1.10,26.98,0.01,-0.17,-0.06,0.15,-292.76
2018-08-13 14:30:00,-0.66,-1.34,-0.05,1.49,4.73,-0.72,-1.13,-0.06,1.34,25.00,0.06,-0.21,0.01,0.15,-305.34
2018-08-13 14:35:00,-1.11,-1.54,0.00,1.90,35.52,-1.11,-1.37,-0.05,1.77,45.56,-0.00,-0.17,0.05,0.13,-278.30
2018-08-13 14:40:00,-0.99,-1.89,-0.12,2.13,9.59,-1.03,-1.68,-0.14,1.97,21.82,0.04,-0.21,0.02,0.16,-293.76
2018-08-13 14:45:00,-0.96,-1.09,-0.14,1.46,52.90,-0.97,-0.92,-0.06,1.33,68.83,0.01,-0.17,-0.08,0.12,-264.92
2018-08-13 14:50:00,-0.69,-1.58,0.02,1.72,356.91,-0.63,-1.49,-0.14,1.62,354.38,-0.06,-0.09,0.15,0.10,61.10
2018-08-13 14:55:00,-1.07,-1.87,-0.07,2.15,16.13,-1.04,-1.72,-0.14,2.01,20.77,-0.03,-0.15,0.07,0.14,-289.17
2018-08-13 15:00:00,-1.12,-1.57,-0.03,1.93,34.60,-1.12,-1.41,-0.07,1.80,43.26,-0.01,-0.16,0.04,0.13,-273.35
2018-08-13 15:05:00,-1.22,-1.59,-0.02,2.00,40.66,-1.09,-1.43,-0.09,1.80,40.14,-0.13,-0.16,0.08,0.20,-266.68
2018-08-13 15:10:00,-0.91,-1.06,-0.00,1.40,51.12,-0.89,-0.87,-0.01,1.25,65.31,-0.03,-0.18,0.01,0.15,-270.06
2018-08-13 15:15:00,-1.02,-1.50,-0.02,1.82,30.40,-0.97,-1.32,-0.08,1.64,36.68,-0.06,-0.18,0.05,0.18,-277.82
2018-08-13 15:20:00,-0.81,-1.73,-0.15,1.92,1.59,-0.83,-1.53,-0.17,1.75,11.94,0.02,-0.20,0.01,0.17,-299.25
2018-08-13 15:25:00,-1.03,-1.98,-0.10,2.23,8.81,-1.03,-1.80,-0.15,2.08,16.41,0.01,-0.18,0.05,0.15,-292.93
2018-08-13 15:30:00,-0.55,-1.40,-0.17,1.51,350.20,-0.56,-1.21,-0.09,1.33,1.21,0.01,-0.19,-0.07,0.18,48.48
2018-08-13 15:35:00,-1.15,-1.59,0.03,1.96,35.05,-1.02,-1.50,-0.10,1.81,30.28,-0.13,-0.09,0.13,0.15,-272.60
2018-08-13 15:40:00,-0.87,-1.99,-0.13,2.18,356.80,-0.87,-1.72,-0.14,1.93,6.76,-0.00,-0.27,0.01,0.24,58.49
2018-08-13 15:45:00,-0.80,-1.71,-0.09,1.89,1.04,-0.75,-1.54,-0.13,1.72,4.20,-0.05,-0.17,0.03,0.17,-299.17
2018-08-13 15:50:00,-0.84,-1.86,-0.13,2.04,359.01,-0.82,-1.63,-0.14,1.83,6.68,-0.02,-0.23,0.01,0.21,62.35
2018-08-13 15:55:00,-1.16,-1.98,-0.12,2.30,17.89,-1.13,-1.76,-0.12,2.10,25.23,-0.03,-0.22,0.00,0.20,-288.52
2018-08-13 16:00:00,-1.07,-1.97,-0.13,2.24,12.21,-1.02,-1.77,-0.14,2.05,17.00,-0.05,-0.20,0.00,0.19,-291.24
2018-08-13 16:05:00,-0.88,-1.23,-0.07,1.51,34.69,-0.88,-1.03,-0.01,1.35,49.95,-0.00,-0.20,-0.05,0.16,-276.53
2018-08-13 16:10:00,-0.83,-2.04,-0.02,2.21,352.34,-0.76,-1.90,-0.16,2.05,350.85,-0.08,-0.14,0.14,0.16,55.63
2018-08-13 16:15:00,-0.85,-2.06,-0.11,2.23,353.55,-0.89,-1.86,-0.14,2.06,2.86,0.03,-0.20,0.02,0.17,56.42
2018-08-13 16:20:00,-1.12,-1.82,-0.09,2.14,21.86,-1.11,-1.60,-0.12,1.95,31.69,-0.01,-0.22,0.03,0.19,-287.04
2018-08-13 16:25:00,-1.10,-1.19,0.05,1.62,56.93,-1.03,-1.09,-0.02,1.50,59.54,-0.07,-0.10,0.07,0.12,-256.03
2018-08-13 16:30:00,-0.93,-1.41,0.12,1.69,27.71,-0.89,-1.27,-0.01,1.55,32.78,-0.04,-0.13,0.12,0.13,-279.54
2018-08-13 16:35:00,-1.13,-1.72,-0.02,2.05,27.45,-1.03,-1.54,-0.07,1.85,28.88,-0.10,-0.18,0.05,0.20,-276.67
2018-08-13 16:40:00,-0.72,-1.88,-0.08,2.01,348.89,-0.73,-1.70,-0.15,1.85,355.60,0.00,-0.18,0.07,0.16,53.16
2018-08-13 16:45:00,-0.89,-2.01,-0.05,2.20,357.49,-0.91,-1.82,-0.12,2.04,6.38,0.03,-0.19,0.06,0.16,58.82
2018-08-13 16:50:00,-0.91,-1.80,-0.07,2.02,7.40,-0.86,-1.57,-0.11,1.79,12.90,-0.06,-0.23,0.04,0.23,-293.51
2018-08-13 16:55:00,-0.67,-1.72,-0.11,1.85,349.90,-0.78,-1.49,-0.06,1.68,10.21,0.11,-0.23,-0.05,0.17,52.10
2018-08-13 17:00:00,-0.69,-1.25,-0.10,1.43,13.57,-0.67,-1.02,-0.03,1.22,26.85,-0.03,-0.23,-0.07,0.21,-290.01
2018-08-13 17:05:00,-0.97,-1.52,0.06,1.80,24.57,-0.92,-1.33,-0.02,1.62,31.61,-0.04,-0.19,0.08,0.18,-283.04
2018-08-13 17:10:00,-0.68,-1.12,-0.06,1.31,21.44,-0.70,-0.93,-0.03,1.16,39.51,0.02,-0.19,-0.03,0.15,-289.16
2018-08-13 17:15:00,-0.75,-2.15,-0.17,2.29,343.10,-0.87,-1.89,-0.16,2.09,0.30,0.12,-0.26,-0.01,0.20,45.99
2018-08-13 17:20:00,-0.79,-1.41,0.15,1.63,14.38,-0.72,-1.31,-0.02,1.50,13.54,-0.06,-0.10,0.17,0.13,-287.31
2018-08-13 17:25:00,-0.82,-1.28,0.04,1.52,25.95,-0.77,-1.11,0.01,1.35,32.29,-0.05,-0.17,0.04,0.17,-280.39
2018-08-13 17:30:00,-0.59,-1.54,-0.08,1.65,348.24,-0.59,-1.36,-0.06,1.48,356.42,0.00,-0.18,-0.02,0.17,51.33
2018-08-13 17:35:00,-0.89,-1.76,-0.08,1.97,7.24,-0.95,-1.50,-0.06,1.77,24.27,0.06,-0.26,-0.02,0.20,-298.27
2018-08-13 17:40:00,-0.95,-0.79,0.02,1.23,80.96,-0.87,-0.60,0.05,1.06,96.97,-0.07,-0.18,-0.03,0.17,-246.67
2018-08-13 17:45:00,-0.72,-0.94,-0.03,1.19,40.19,-0.70,-0.72,0.04,1.01,61.93,-0.02,-0.22,-0.07,0.18,-276.11
2018-08-13 17:50:00,-0.65,-1.12,-0.09,1.30,17.93,-0.73,-0.91,0.02,1.17,44.00,0.07,-0.21,-0.10,0.13,-296.68
2018-08-13 17:55:00,-0.81,-1.30,0.02,1.53,23.35,-0.79,-1.10,0.01,1.35,34.51,-0.02,-0.20,0.01,0.18,-286.09
2018-08-13 18:00:00,-0.31,-0.75,-0.19,0.84,353.85,-0.49,-0.43,0.08,0.66,77.06,0.18,-0.33,-0.27,0.18,29.79
2018-08-13 18:05:00,-0.52,-1.54,-0.15,1.63,341.99,-0.65,-1.27,-0.04,1.43,7.30,0.12,-0.26,-0.11,0.20,43.69
2018-08-13 18:10:00,-1.03,-1.21,0.00,1.59,50.06,-1.02,-0.99,0.06,1.42,66.72,-0.01,-0.22,-0.05,0.17,-271.31
2018-08-13 18:15:00,-0.84,-1.24,-0.09,1.50,29.92,-0.95,-0.98,0.03,1.36,61.09,0.11,-0.26,-0.12,0.13,-288.78
2018-08-13 18:20:00,-0.80,-1.34,0.00,1.56,19.86,-0.82,-1.18,-0.00,1.43,31.78,0.01,-0.16,0.00,0.13,-290.29
2018-08-13 18:25:00,-0.97,-1.51,-0.00,1.79,25.73,-1.05,-1.24,0.04,1.62,49.06,0.08,-0.27,-0.04,0.17,-286.65
2018-08-13 18:30:00,-0.86,-1.51,-0.13,1.74,15.56,-1.04,-1.26,-0.01,1.63,46.38,0.18,-0.25,-0.12,0.11,-296.02
2018-08-13 18:35:00,-0.67,-1.40,-0.16,1.56,3.00,-0.77,-1.10,0.02,1.34,32.58,0.10,-0.30,-0.17,0.22,-300.30
2018-08-13 18:40:00,-0.87,-1.38,0.04,1.64,24.27,-0.92,-1.21,0.03,1.52,39.71,0.04,-0.17,0.01,0.12,-283.86
2018-08-13 18:45:00,-0.81,-2.24,-0.10,2.38,344.89,-0.90,-2.07,-0.13,2.26,356.25,0.09,-0.17,0.03,0.12,47.44
2018-08-13 18:50:00,-0.83,-2.00,-0.11,2.17,353.38,-0.92,-1.78,-0.10,2.01,8.85,0.09,-0.22,-0.00,0.16,55.47
2018-08-13 18:55:00,-0.64,-1.47,-0.13,1.61,356.62,-0.75,-1.24,-0.05,1.45,21.31,0.11,-0.24,-0.08,0.16,50.47
2018-08-13 19:00:00,-0.59,-1.64,-0.16,1.75,344.41,-0.66,-1.41,-0.10,1.56,1.63,0.08,-0.23,-0.06,0.19,44.02
2018-08-13 19:05:00,-0.71,-1.09,-0.02,1.31,26.92,-0.76,-0.94,-0.02,1.21,45.29,0.04,-0.16,-0.00,0.10,-287.75
2018-08-13 19:10:00,-0.73,-1.33,-0.05,1.52,13.18,-0.78,-1.13,-0.03,1.38,31.68,0.05,-0.20,-0.01,0.14,-295.29
2018-08-13 19:15:00,-0.74,-1.81,-0.10,1.96,352.93,-0.78,-1.64,-0.12,1.82,2.23,0.03,-0.17,0.02,0.14,55.55
2018-08-13 19:20:00,-0.73,-1.38,0.01,1.56,10.82,-0.71,-1.26,-0.07,1.45,15.07,-0.02,-0.11,0.07,0.11,-292.52
2018-08-13 19:25:00,-0.71,-1.11,0.05,1.32,25.50,-0.65,-1.02,-0.02,1.21,24.71,-0.06,-0.09,0.07,0.11,-280.65
2018-08-13 19:30:00,-0.73,-1.06,-0.04,1.29,30.73,-0.64,-0.93,-0.05,1.14,31.29,-0.08,-0.13,0.01,0.15,-278.42
2018-08-13 19:35:00,-0.60,-1.33,-0.04,1.46,359.60,-0.50,-1.25,-0.10,1.35,351.89,-0.10,-0.08,0.05,0.11,62.56
2018-08-13 19:40:00,-0.72,-1.42,-0.09,1.60,7.34,-0.57,-1.36,-0.11,1.48,353.80,-0.15,-0.06,0.03,0.11,-289.35
2018-08-13 19:45:00,-0.58,-1.75,-0.07,1.84,340.74,-0.40,-1.75,-0.18,1.80,323.05,-0.18,0.00,0.11,0.04,56.54
2018-08-13 19:50:00,-0.78,-1.63,-0.08,1.81,2.89,-0.63,-1.55,-0.12,1.68,352.65,-0.14,-0.08,0.04,0.13,-291.20
2018-08-13 19:55:00,-0.43,-0.82,-0.03,0.93,9.34,-0.23,-0.80,-0.10,0.84,333.12,-0.20,-0.02,0.07,0.09,-276.65
2018-08-13 20:00:00,-0.41,-0.97,-0.03,1.05,354.43,-0.22,-0.92,-0.11,0.95,324.53,-0.19,-0.04,0.08,0.09,71.20
2018-08-13 20:05:00,-0.61,-1.30,-0.13,1.44,1.05,-0.48,-1.22,-0.14,1.32,350.14,-0.12,-0.08,0.02,0.12,-289.32
2018-08-13 20:10:00,-0.46,-0.78,-0.07,0.90,18.73,-0.31,-0.71,-0.11,0.78,356.60,-0.15,-0.06,0.04,0.12,-277.36
2018-08-13 20:15:00,-0.40,-0.82,-0.00,0.92,3.66,-0.17,-0.82,-0.12,0.85,319.16,-0.23,-0.00,0.12,0.07,-279.60
2018-08-13 20:20:00,-0.48,-0.75,-0.03,0.89,25.44,-0.31,-0.67,-0.11,0.75,0.26,-0.17,-0.08,0.07,0.15,-270.52
2018-08-13 20:25:00,-0.30,-0.84,-0.03,0.89,345.26,-0.08,-0.81,-0.14,0.83,300.25,-0.22,-0.02,0.11,0.06,69.76
2018-08-13 20:30:00,-0.31,-0.78,-0.09,0.84,350.60,-0.13,-0.71,-0.15,0.73,315.28,-0.18,-0.07,0.06,0.11,69.96
2018-08-13 20:35:00,-0.45,-0.74,0.03,0.87,21.14,-0.23,-0.74,-0.11,0.78,335.93,-0.23,-0.00,0.14,0.09,-269.94
2018-08-13 20:40:00,-0.50,-1.02,-0.06,1.13,4.97,-0.33,-0.96,-0.13,1.02,341.75,-0.17,-0.05,0.07,0.11,-286.22
2018-08-13 20:45:00,-0.44,-0.95,-0.03,1.05,0.82,-0.28,-0.92,-0.14,0.97,336.04,-0.16,-0.03,0.11,0.08,-285.39
2018-08-13 20:50:00,-0.33,-0.92,-0.11,0.98,344.40,-0.19,-0.89,-0.17,0.93,319.63,-0.14,-0.03,0.05,0.06,61.13
2018-08-13 20:55:00,-0.45,-0.81,-0.05,0.92,14.48,-0.29,-0.76,-0.14,0.82,348.26,-0.16,-0.05,0.08,0.10,-279.31
2018-08-13 21:00:00,-0.48,-0.77,-0.04,0.90,22.83,-0.25,-0.76,-0.13,0.81,340.91,-0.22,-0.01,0.09,0.09,-267.13
2018-08-13 21:05:00,-0.29,-0.41,-0.01,0.50,34.98,-0.10,-0.37,-0.12,0.40,329.96,-0.19,-0.03,0.11,0.10,-255.58
2018-08-13 21:10:00,-0.24,-0.93,-0.13,0.97,328.64,-0.06,-0.87,-0.19,0.89,295.25,-0.18,-0.06,0.06,0.08,52.71
2018-08-13 21:15:00,-0.39,-0.65,0.01,0.76,20.64,-0.16,-0.65,-0.12,0.68,326.47,-0.23,-0.00,0.12,0.08,-266.30
2018-08-13 21:20:00,-0.36,-0.85,-0.13,0.93,355.48,-0.21,-0.77,-0.15,0.81,331.03,-0.15,-0.08,0.03,0.12,70.52
2018-08-13 21:25:00,-0.28,-0.73,-0.08,0.78,349.44,-0.14,-0.70,-0.17,0.74,319.36,-0.14,-0.02,0.09,0.05,67.54
2018-08-13 21:30:00,-0.33,-0.73,-0.04,0.80,357.86,-0.15,-0.73,-0.13,0.75,319.42,-0.17,-0.01,0.08,0.05,76.74
2018-08-13 21:35:00,-0.35,-0.64,-0.05,0.73,12.82,-0.17,-0.63,-0.13,0.67,330.76,-0.18,-0.01,0.09,0.07,-274.82
2018-08-13 21:40:00,-0.35,-0.72,0.05,0.80,3.63,-0.15,-0.75,-0.12,0.78,318.57,-0.20,0.03,0.17,0.03,-279.55
2018-08-13 21:45:00,-0.33,-0.89,-0.10,0.96,347.00,-0.19,-0.88,-0.16,0.92,320.67,-0.14,-0.01,0.06,0.04,65.53
2018-08-13 21:50:00,0.38,0.17,-0.09,0.42,282.20,0.64,0.10,-0.18,0.67,333.08,-0.26,0.08,0.08,-0.25,111.07
2018-08-13 21:55:00,0.57,0.56,-0.01,0.80,219.84,0.86,0.42,-0.21,0.98,277.78,-0.29,0.14,0.20,-0.19,67.22
2018-08-13 22:00:00,0.57,0.45,0.01,0.73,239.82,0.82,0.32,-0.22,0.91,293.85,-0.25,0.13,0.23,-0.18,80.88
2018-08-13 22:05:00,0.00,0.20,0.01,0.20,78.35,0.20,0.07,-0.19,0.29,297.64,-0.20,0.12,0.20,-0.09,-81.01
2018-08-13 22:10:00,0.10,-0.02,-0.03,0.11,31.21,0.30,-0.09,-0.17,0.36,53.56,-0.20,0.07,0.14,-0.25,-165.88
2018-08-13 22:15:00,0.44,0.32,-0.08,0.55,247.57,0.67,0.21,-0.19,0.73,305.46,-0.23,0.11,0.11,-0.18,85.36
2018-08-13 22:20:00,0.49,0.37,0.02,0.61,243.14,0.72,0.27,-0.18,0.79,295.88,-0.23,0.10,0.20,-0.18,83.41
2018-08-13 22:25:00,0.15,0.14,0.03,0.21,223.96,0.35,0.06,-0.15,0.39,328.65,-0.20,0.08,0.18,-0.18,50.26
2018-08-13 22:30:00,-0.07,-0.04,0.16,0.18,104.12,0.20,-0.11,-0.13,0.26,94.87,-0.26,0.07,0.29,-0.08,-124.01
2018-08-13 22:35:00,0.17,0.27,0.08,0.33,179.39,0.40,0.15,-0.16,0.45,294.29,-0.23,0.11,0.23,-0.13,21.51
2018-08-13 22:40:00,0.53,0.35,-0.01,0.63,254.52,0.78,0.27,-0.15,0.84,299.70,-0.26,0.08,0.13,-0.21,94.02
2018-08-13 22:45:00,-0.17,-0.13,0.02,0.22,87.39,0.06,-0.24,-0.13,0.28,240.54,-0.23,0.10,0.16,-0.06,-159.46
2018-08-13 22:50:00,-0.14,0.07,0.12,0.19,234.21,0.10,0.04,-0.11,0.16,291.55,-0.24,0.03,0.23,0.04,100.42
2018-08-13 22:55:00,0.09,0.19,0.03,0.21,159.28,0.32,0.12,-0.15,0.37,294.06,-0.23,0.06,0.18,-0.16,-0.37
2018-08-13 23:00:00,0.41,0.33,-0.01,0.53,238.46,0.67,0.25,-0.16,0.73,296.47,-0.26,0.08,0.15,-0.20,78.46
2018-08-13 23:05:00,0.49,0.41,-0.05,0.64,234.57,0.75,0.32,-0.16,0.83,286.73,-0.26,0.08,0.11,-0.20,78.55
2018-08-13 23:10:00,0.31,0.24,-0.09,0.41,240.80,0.54,0.20,-0.16,0.59,295.67,-0.22,0.04,0.08,-0.19,79.04
2018-08-13 23:15:00,-0.12,0.00,0.04,0.13,159.93,0.08,-0.03,-0.13,0.16,63.39,-0.21,0.03,0.17,-0.03,6.61
2018-08-13 23:20:00,-0.23,-0.53,0.05,0.57,355.81,0.02,-0.57,-0.13,0.59,277.40,-0.24,0.05,0.18,-0.01,87.67
2018-08-13 23:25:00,-0.36,-0.54,-0.06,0.65,29.60,-0.22,-0.56,-0.15,0.62,348.45,-0.15,0.02,0.09,0.03,-264.78
2018-08-13 23:30:00,-0.24,-0.66,-0.03,0.70,344.90,-0.07,-0.68,-0.17,0.70,301.12,-0.17,0.02,0.14,-0.00,69.36
2018-08-13 23:35:00,0.25,0.31,-0.01,0.40,198.17,0.45,0.24,-0.17,0.53,272.36,-0.20,0.07,0.16,-0.14,45.72
2018-08-13 23:40:00,0.40,0.39,-0.02,0.56,220.45,0.61,0.29,-0.18,0.70,281.33,-0.21,0.11,0.16,-0.14,64.22
2018-08-13 23:45:00,-0.17,-0.27,-0.04,0.32,20.44,0.00,-0.31,-0.16,0.35,280.69,-0.17,0.04,0.12,-0.03,-246.92
2018-08-13 23:50:00,-0.15,-0.32,-0.15,0.38,1.92,-0.03,-0.33,-0.18,0.37,300.02,-0.12,0.01,0.03,0.01,-268.13
2018-08-13 23:55:00,0.37,0.26,-0.06,0.46,248.75,0.59,0.17,-0.16,0.63,308.67,-0.22,0.09,0.10,-0.17,82.46
